,notreid,fungi_class
76171,227154,Fungi
76172,227155,Fungi
76173,227158,Fungi
76174,227159,Fungi
76175,227160,Fungi
76176,227161,Fungi
76177,227167,Fungi
76178,227170,Fungi
76179,227171,Fungi
76180,227172,Fungi
76181,227173,Fungi
76182,227174,Fungi
76183,227175,Fungi
76184,227176,Fungi
76185,227177,Fungi
76186,227178,Fungi
76187,227179,Fungi
76188,227180,Fungi
76189,227181,Fungi
76190,227192,Fungi
76191,227193,Fungi
76192,227194,Fungi
76193,227195,Fungi
76194,227196,Fungi
76195,227242,Fungi
76196,227243,Fungi
76197,227244,Fungi
76198,227245,Fungi
76199,227255,Fungi
76200,227256,Fungi
76201,227258,Fungi
76202,227259,Fungi
76203,227260,Fungi
76204,227261,Fungi
76205,227275,Fungi
76206,227276,Fungi
76207,227281,Fungi
76208,227282,Fungi
76209,227283,Fungi
76210,227291,Fungi
76211,227292,Fungi
76212,227293,Fungi
76213,227294,Fungi
76214,227295,Fungi
76215,227296,Fungi
76216,227297,Fungi
76217,227298,Fungi
76218,227299,Fungi
76219,227305,Fungi
76220,227307,Fungi
76221,227308,Fungi
76222,227309,Fungi
76223,227310,Fungi
76224,227314,Fungi
76225,227315,Fungi
76226,227320,Fungi
76227,227328,Fungi
76228,227329,Fungi
76229,227330,Fungi
76230,227334,Fungi
76231,227340,Fungi
76232,227349,Fungi
76233,227350,Fungi
76234,227351,Fungi
76235,227354,Fungi
76236,227355,Fungi
76237,227360,Fungi
76238,227374,Fungi
76239,227375,Fungi
76240,227376,Fungi
76241,227377,Fungi
76242,227379,Fungi
76243,227380,Fungi
76244,227381,Fungi
76245,227388,Fungi
76246,227392,Fungi
76247,227393,Fungi
76248,227394,Fungi
76249,227395,Fungi
76250,227396,Fungi
76251,227397,Fungi
76252,227414,Fungi
76253,227415,Fungi
76254,227419,Fungi
76255,227420,Fungi
76256,227421,Fungi
76257,227437,Fungi
76258,227438,Fungi
76259,227439,Fungi
76260,227440,NotFungi
76261,227441,Fungi
76262,227442,Fungi
76263,227455,Fungi
76264,227456,Fungi
76265,227471,Fungi
76266,227472,Fungi
76267,227473,Fungi
76268,227474,Fungi
76269,227480,Fungi
76270,227489,Fungi
76271,227490,Fungi
76272,227491,Fungi
76273,227495,Fungi
76274,227496,Fungi
76275,227497,Fungi
76276,227498,Fungi
76277,227499,Fungi
76278,227500,Fungi
76279,227501,Fungi
76280,227502,Fungi
76281,227504,Fungi
76282,227505,Fungi
76283,227506,Fungi
76284,227507,Fungi
76285,227519,Fungi
76286,227520,Fungi
76287,227521,Fungi
76288,227522,Fungi
76289,227530,Fungi
76290,227531,Fungi
76291,227532,Fungi
76292,227535,Fungi
76293,227536,Fungi
76294,227537,Fungi
76295,227538,Fungi
76296,227540,Fungi
76297,227543,Fungi
76298,227544,Fungi
76299,227545,Fungi
76300,227546,Fungi
76301,227547,Fungi
76302,227567,Fungi
76303,227568,Fungi
76304,227569,Fungi
76305,227570,Fungi
76306,227584,Fungi
76307,227585,Fungi
76308,227586,Fungi
76309,227588,Fungi
76310,227589,Fungi
76311,227590,Fungi
76312,227591,Fungi
76313,227592,Fungi
76314,227593,Fungi
76315,227598,Fungi
76316,227599,Fungi
76317,227608,Fungi
76318,227609,Fungi
76319,227610,Fungi
76320,227617,Fungi
76321,227618,Fungi
76322,227621,Fungi
76323,227622,Fungi
76324,227623,Fungi
76325,227624,Fungi
76326,227630,Fungi
76327,227631,Fungi
76328,227633,Fungi
76329,227639,Fungi
76330,227644,Fungi
76331,227647,Fungi
76332,227648,Fungi
76333,227653,Fungi
76334,227669,Fungi
76335,227672,Fungi
76336,227673,Fungi
76337,227674,Fungi
76338,227675,Fungi
76339,227676,Fungi
76340,227688,Fungi
76341,227689,Fungi
76342,227690,Fungi
76343,227691,Fungi
76344,227692,Fungi
76345,227693,Fungi
76346,227694,Fungi
76347,227695,Fungi
76348,227706,Fungi
76349,227710,Fungi
76350,227711,Fungi
76351,227712,Fungi
76352,227713,Fungi
76353,227714,Fungi
76354,227715,Fungi
76355,227716,Fungi
76356,227717,Fungi
76357,227726,Fungi
76358,227727,Fungi
76359,227728,Fungi
76360,227729,Fungi
76361,227730,Fungi
76362,227735,Fungi
76363,227740,Fungi
76364,227745,Fungi
76365,227746,Fungi
76366,227747,Fungi
76367,227748,Fungi
76368,227749,Fungi
76369,227750,Fungi
76370,227751,Fungi
76371,227752,Fungi
76372,227753,Fungi
76373,227754,Fungi
76374,227755,Fungi
76375,227756,Fungi
76376,227763,Fungi
76377,227764,Fungi
76378,227765,Fungi
76379,227770,Fungi
76380,227776,Fungi
76381,227782,Fungi
76382,227783,Fungi
76383,227785,Fungi
76384,227786,Fungi
76385,227787,Fungi
76386,227797,Fungi
76387,227798,Fungi
76388,227807,Fungi
76389,227808,Fungi
76390,227809,Fungi
76391,227810,Fungi
76392,227811,Fungi
76393,227812,Fungi
76394,227813,Fungi
76395,227820,Fungi
76396,227821,Fungi
76397,227822,Fungi
76398,227823,Fungi
76399,227824,Fungi
76400,227825,Fungi
76401,227826,Fungi
76402,227827,Fungi
76403,227828,Fungi
76404,227829,Fungi
76405,227830,Fungi
76406,227831,Fungi
76407,227832,Fungi
76408,227833,Fungi
76409,227834,Fungi
76410,227835,Fungi
76411,227844,Fungi
76412,227848,Fungi
76413,227851,Fungi
76414,227871,Fungi
76415,227872,Fungi
76416,227876,Fungi
76417,227880,Fungi
76418,227882,Fungi
76419,227884,Fungi
76420,227885,Fungi
76421,227896,Fungi
76422,227908,Fungi
76423,227909,Fungi
76424,227921,Fungi
76425,227923,Fungi
76426,227924,Fungi
76427,227925,Fungi
76428,227926,Fungi
76429,227927,Fungi
76430,227932,Fungi
76431,227933,Fungi
76432,227934,Fungi
76433,227935,Fungi
76434,227936,Fungi
76435,227937,Fungi
76436,227938,Fungi
76437,227941,Fungi
76438,227948,Fungi
76439,227949,Fungi
76440,227952,Fungi
76441,227953,Fungi
76442,227954,Fungi
76443,227959,Fungi
76444,227960,Fungi
76445,227961,Fungi
76446,227971,Fungi
76447,227972,Fungi
76448,227973,Fungi
76449,227990,Fungi
76450,227991,Fungi
76451,227992,Fungi
76452,228007,Fungi
76453,228008,Fungi
76454,228028,Fungi
76455,228029,Fungi
76456,228035,Fungi
76457,228042,Fungi
76458,228046,Fungi
76459,228058,Fungi
76460,228059,Fungi
76461,228061,Fungi
76462,228062,Fungi
76463,228063,Fungi
76464,228068,Fungi
76465,228069,Fungi
76466,228070,Fungi
76467,228071,Fungi
76468,228076,Fungi
76469,228077,Fungi
76470,228080,Fungi
76471,228081,Fungi
76472,228083,Fungi
76473,228084,Fungi
76474,228085,Fungi
76475,228086,Fungi
76476,228088,Fungi
76477,228092,Fungi
76478,228096,Fungi
76479,228100,Fungi
76480,228101,Fungi
76481,228102,Fungi
76482,228103,Fungi
76483,228104,Fungi
76484,228124,Fungi
76485,228132,Fungi
76486,228133,Fungi
76487,228134,Fungi
76488,228135,Fungi
76489,228136,Fungi
76490,228137,Fungi
76491,228138,Fungi
76492,228149,Fungi
76493,228156,Fungi
76494,228157,Fungi
76495,228158,Fungi
76496,228159,Fungi
76497,228160,Fungi
76498,228161,Fungi
76499,228162,Fungi
76500,228164,Fungi
76501,228191,Fungi
76502,228192,Fungi
76503,228193,Fungi
76504,228194,Fungi
76505,228195,Fungi
76506,228200,Fungi
76507,228201,Fungi
76508,228202,Fungi
76509,228208,Fungi
76510,228209,Fungi
76511,228210,Fungi
76512,228211,Fungi
76513,228224,Fungi
76514,228225,Fungi
76515,228226,Fungi
76516,228227,Fungi
76517,228228,Fungi
76518,228229,Fungi
76519,228241,Fungi
76520,228242,Fungi
76521,228243,Fungi
76522,228247,Fungi
76523,228248,Fungi
76524,228252,Fungi
76525,228260,Fungi
76526,228266,Fungi
76527,228271,Fungi
76528,228272,Fungi
76529,228273,Fungi
76530,228274,Fungi
76531,228279,Fungi
76532,228280,Fungi
76533,228281,Fungi
76534,228282,Fungi
76535,228283,Fungi
76536,228284,Fungi
76537,228285,Fungi
76538,228300,Fungi
76539,228307,Fungi
76540,228308,Fungi
76541,228309,Fungi
76542,228310,Fungi
76543,228311,Fungi
76544,228312,Fungi
76545,228313,Fungi
76546,228314,Fungi
76547,228315,Fungi
76548,228316,Fungi
76549,228318,Fungi
76550,228319,Fungi
76551,228320,Fungi
76552,228327,Fungi
76553,228329,Fungi
76554,228330,Fungi
76555,228331,Fungi
76556,228332,Fungi
76557,228335,Fungi
76558,228336,Fungi
76559,228339,Fungi
76560,228340,Fungi
76561,228341,Fungi
76562,228342,Fungi
76563,228343,Fungi
76564,228344,Fungi
76565,228345,Fungi
76566,228347,NotFungi
76567,228349,Fungi
76568,228350,Fungi
76569,228357,Fungi
76570,228358,Fungi
76571,228359,Fungi
76572,228360,Fungi
76573,228361,Fungi
76574,228362,Fungi
76575,228363,Fungi
76576,228364,Fungi
76577,228365,Fungi
76578,228370,Fungi
76579,228371,Fungi
76580,228372,Fungi
76581,228373,Fungi
76582,228388,Fungi
76583,228409,Fungi
76584,228410,Fungi
76585,228415,Fungi
76586,228416,Fungi
76587,228436,Fungi
76588,228437,Fungi
76589,228438,Fungi
76590,228442,Fungi
76591,228443,Fungi
76592,228444,Fungi
76593,228445,Fungi
76594,228446,Fungi
76595,228447,Fungi
76596,228450,Fungi
76597,228451,Fungi
76598,228452,Fungi
76599,228453,Fungi
76600,228454,Fungi
76601,228455,Fungi
76602,228456,Fungi
76603,228459,Fungi
76604,228469,Fungi
76605,228471,Fungi
76606,228472,Fungi
76607,228473,NotFungi
76608,228474,Fungi
76609,228475,NotFungi
76610,228476,Fungi
76611,228477,Fungi
76612,228484,Fungi
76613,228485,Fungi
76614,228486,Fungi
76615,228493,Fungi
76616,228495,Fungi
76617,228496,Fungi
76618,228497,Fungi
76619,228498,Fungi
76620,228499,Fungi
76621,228500,Fungi
76622,228501,Fungi
76623,228506,Fungi
76624,228507,Fungi
76625,228510,Fungi
76626,228511,Fungi
76627,228512,Fungi
76628,228521,Fungi
76629,228524,Fungi
76630,228539,Fungi
76631,228540,Fungi
76632,228542,Fungi
76633,228543,Fungi
76634,228569,Fungi
76635,228570,Fungi
76636,228576,Fungi
76637,228592,Fungi
76638,228593,Fungi
76639,228594,Fungi
76640,228595,Fungi
76641,228606,Fungi
76642,228607,Fungi
76643,228608,Fungi
76644,228627,Fungi
76645,228630,Fungi
76646,228631,Fungi
76647,228633,Fungi
76648,228634,Fungi
76649,228635,Fungi
76650,228637,Fungi
76651,228638,Fungi
76652,228646,Fungi
76653,228647,Fungi
76654,228648,Fungi
76655,228649,Fungi
76656,228653,Fungi
76657,228655,Fungi
76658,228656,Fungi
76659,228657,Fungi
76660,228658,Fungi
76661,228659,Fungi
76662,228660,Fungi
76663,228661,Fungi
76664,228662,Fungi
76665,228679,Fungi
76666,228680,Fungi
76667,228681,Fungi
76668,228682,Fungi
76669,228683,Fungi
76670,228686,Fungi
76671,228687,Fungi
76672,228688,Fungi
76673,228699,Fungi
76674,228700,Fungi
76675,228701,Fungi
76676,228702,Fungi
76677,228703,Fungi
76678,228704,Fungi
76679,228714,Fungi
76680,228715,Fungi
76681,228716,Fungi
76682,228717,Fungi
76683,228718,Fungi
76684,228719,Fungi
76685,228727,Fungi
76686,228728,Fungi
76687,228736,Fungi
76688,228737,Fungi
76689,228739,Fungi
76690,228741,Fungi
76691,228742,Fungi
76692,228743,Fungi
76693,228798,Fungi
76694,228799,Fungi
76695,228800,Fungi
76696,228801,NotFungi
76697,228802,NotFungi
76698,228803,Fungi
76699,228804,Fungi
76700,228809,Fungi
76701,228810,Fungi
76702,228816,Fungi
76703,228817,Fungi
76704,228819,Fungi
76705,228820,Fungi
76706,228825,Fungi
76707,228826,Fungi
76708,228832,Fungi
76709,228833,Fungi
76710,228834,Fungi
76711,228844,Fungi
76712,228845,Fungi
76713,228846,Fungi
76714,228847,Fungi
76715,228851,Fungi
76716,228852,Fungi
76717,228853,Fungi
76718,228854,Fungi
76719,228855,Fungi
76720,228856,Fungi
76721,228861,Fungi
76722,228862,Fungi
76723,228880,Fungi
76724,228891,Fungi
76725,228899,Fungi
76726,228900,Fungi
76727,228901,Fungi
76728,228902,Fungi
76729,228903,Fungi
76730,228906,Fungi
76731,228907,Fungi
76732,228908,Fungi
76733,228912,Fungi
76734,228913,Fungi
76735,228914,Fungi
76736,228921,Fungi
76737,228922,Fungi
76738,228923,Fungi
76739,228924,Fungi
76740,228925,Fungi
76741,228926,Fungi
76742,228927,Fungi
76743,228929,Fungi
76744,228936,Fungi
76745,228937,Fungi
76746,228938,Fungi
76747,228939,Fungi
76748,228940,Fungi
76749,228941,Fungi
76750,228943,Fungi
76751,228944,Fungi
76752,228958,Fungi
76753,228959,Fungi
76754,228962,Fungi
76755,228975,Fungi
76756,228976,Fungi
76757,228979,Fungi
76758,228980,Fungi
76759,228981,Fungi
76760,228982,Fungi
76761,228983,Fungi
76762,228984,Fungi
76763,228985,Fungi
76764,228986,Fungi
76765,228989,Fungi
76766,228992,Fungi
76767,228995,Fungi
76768,228996,Fungi
76769,228997,Fungi
76770,228998,Fungi
76771,229002,Fungi
76772,229003,Fungi
76773,229027,Fungi
76774,229028,Fungi
76775,229029,Fungi
76776,229032,Fungi
76777,229033,Fungi
76778,229034,Fungi
76779,229035,Fungi
76780,229039,Fungi
76781,229041,Fungi
76782,229042,Fungi
76783,229043,NotFungi
76784,229044,Fungi
76785,229045,Fungi
76786,229050,Fungi
76787,229056,Fungi
76788,229057,Fungi
76789,229058,Fungi
76790,229067,Fungi
76791,229068,Fungi
76792,229076,Fungi
76793,229077,Fungi
76794,229087,Fungi
76795,229099,Fungi
76796,229100,Fungi
76797,229101,Fungi
76798,229119,Fungi
76799,229120,Fungi
76800,229121,Fungi
76801,229122,Fungi
76802,229125,Fungi
76803,229129,Fungi
76804,229134,Fungi
76805,229135,Fungi
76806,229141,Fungi
76807,229143,Fungi
76808,229144,Fungi
76809,229145,Fungi
76810,229148,Fungi
76811,229149,Fungi
76812,229150,Fungi
76813,229151,Fungi
76814,229152,Fungi
76815,229156,Fungi
76816,229157,Fungi
76817,229158,Fungi
76818,229159,Fungi
76819,229165,Fungi
76820,229166,Fungi
76821,229167,Fungi
76822,229171,Fungi
76823,229172,Fungi
76824,229189,Fungi
76825,229190,Fungi
76826,229197,Fungi
76827,229209,Fungi
76828,229217,Fungi
76829,229218,Fungi
76830,229219,Fungi
76831,229222,Fungi
76832,229229,Fungi
76833,229230,Fungi
76834,229238,Fungi
76835,229239,Fungi
76836,229241,Fungi
76837,229243,Fungi
76838,229245,Fungi
76839,229246,Fungi
76840,229247,Fungi
76841,229248,Fungi
76842,229249,Fungi
76843,229252,Fungi
76844,229253,Fungi
76845,229254,Fungi
76846,229255,Fungi
76847,229256,Fungi
76848,229257,Fungi
76849,229261,Fungi
76850,229262,Fungi
76851,229263,Fungi
76852,229264,Fungi
76853,229265,Fungi
76854,229273,Fungi
76855,229274,Fungi
76856,229275,Fungi
76857,229276,Fungi
76858,229277,Fungi
76859,229278,Fungi
76860,229280,Fungi
76861,229287,Fungi
76862,229301,Fungi
76863,229302,Fungi
76864,229303,Fungi
76865,229304,Fungi
76866,229305,Fungi
76867,229306,Fungi
76868,229307,Fungi
76869,229308,Fungi
76870,229309,Fungi
76871,229311,Fungi
76872,229323,Fungi
76873,229324,Fungi
76874,229325,Fungi
76875,229326,Fungi
76876,229329,Fungi
76877,229330,Fungi
76878,229331,Fungi
76879,229332,Fungi
76880,229333,Fungi
76881,229334,Fungi
76882,229335,Fungi
76883,229351,Fungi
76884,229365,Fungi
76885,229366,Fungi
76886,229384,Fungi
76887,229385,Fungi
76888,229388,Fungi
76889,229389,Fungi
76890,229396,Fungi
76891,229413,Fungi
76892,229414,Fungi
76893,229415,Fungi
76894,229418,Fungi
76895,229419,Fungi
76896,229425,Fungi
76897,229432,Fungi
76898,229436,Fungi
76899,229438,Fungi
76900,229439,Fungi
76901,229443,Fungi
76902,229444,Fungi
76903,229445,Fungi
76904,229446,Fungi
76905,229447,Fungi
76906,229448,Fungi
76907,229449,Fungi
76908,229450,Fungi
76909,229451,Fungi
76910,229457,Fungi
76911,229458,Fungi
76912,229459,NotFungi
76913,229468,Fungi
76914,229469,Fungi
76915,229470,Fungi
76916,229471,Fungi
76917,229475,Fungi
76918,229479,Fungi
76919,229480,Fungi
76920,229489,Fungi
76921,229517,Fungi
76922,229518,Fungi
76923,229528,Fungi
76924,229529,Fungi
76925,229531,Fungi
76926,229532,Fungi
76927,229533,Fungi
76928,229534,Fungi
76929,229556,Fungi
76930,229557,Fungi
76931,229558,Fungi
76932,229559,Fungi
76933,229560,Fungi
76934,229561,Fungi
76935,229567,Fungi
76936,229568,Fungi
76937,229569,Fungi
76938,229573,Fungi
76939,229574,Fungi
76940,229575,Fungi
76941,229579,Fungi
76942,229580,Fungi
76943,229586,Fungi
76944,229587,NotFungi
76945,229588,Fungi
76946,229589,Fungi
76947,229594,Fungi
76948,229595,Fungi
76949,229597,Fungi
76950,229598,Fungi
76951,229599,Fungi
76952,229602,Fungi
76953,229603,Fungi
76954,229619,Fungi
76955,229620,Fungi
76956,229621,Fungi
76957,229622,Fungi
76958,229626,Fungi
76959,229627,Fungi
76960,229629,Fungi
76961,229630,Fungi
76962,229631,Fungi
76963,229632,Fungi
76964,229634,Fungi
76965,229643,Fungi
76966,229646,Fungi
76967,229647,Fungi
76968,229648,Fungi
76969,229649,Fungi
76970,229650,Fungi
76971,229651,Fungi
76972,229655,Fungi
76973,229656,Fungi
76974,229657,Fungi
76975,229659,Fungi
76976,229664,Fungi
76977,229665,Fungi
76978,229666,Fungi
76979,229667,Fungi
76980,229668,Fungi
76981,229669,Fungi
76982,229670,Fungi
76983,229671,Fungi
76984,229672,Fungi
76985,229673,Fungi
76986,229674,Fungi
76987,229675,Fungi
76988,229676,Fungi
76989,229677,Fungi
76990,229683,Fungi
76991,229684,Fungi
76992,229703,Fungi
76993,229713,Fungi
76994,229717,Fungi
76995,229718,Fungi
76996,229729,Fungi
76997,229730,Fungi
76998,229745,Fungi
76999,229746,Fungi
77000,229749,Fungi
77001,229750,Fungi
77002,229751,Fungi
77003,229752,Fungi
77004,229753,Fungi
77005,229754,Fungi
77006,229757,Fungi
77007,229758,Fungi
77008,229759,Fungi
77009,229760,Fungi
77010,229772,Fungi
77011,229773,Fungi
77012,229774,Fungi
77013,229784,Fungi
77014,229785,Fungi
77015,229786,Fungi
77016,229787,Fungi
77017,229789,Fungi
77018,229790,Fungi
77019,229801,Fungi
77020,229802,Fungi
77021,229803,Fungi
77022,229804,Fungi
77023,229805,Fungi
77024,229809,Fungi
77025,229817,Fungi
77026,229818,Fungi
77027,229819,Fungi
77028,229820,Fungi
77029,229821,Fungi
77030,229824,Fungi
77031,229825,Fungi
77032,229831,Fungi
77033,229846,Fungi
77034,229847,Fungi
77035,229851,Fungi
77036,229854,Fungi
77037,229855,Fungi
77038,229860,Fungi
77039,229861,Fungi
77040,229865,Fungi
77041,229866,Fungi
77042,229873,Fungi
77043,229874,Fungi
77044,229886,Fungi
77045,229896,Fungi
77046,229906,Fungi
77047,229907,Fungi
77048,229908,Fungi
77049,229909,Fungi
77050,229913,Fungi
77051,229914,Fungi
77052,229915,Fungi
77053,229923,Fungi
77054,229924,Fungi
77055,229925,Fungi
77056,229927,Fungi
77057,229933,Fungi
77058,229934,Fungi
77059,229935,Fungi
77060,229936,Fungi
77061,229938,Fungi
77062,229939,Fungi
77063,229940,Fungi
77064,229941,Fungi
77065,229942,Fungi
77066,229943,Fungi
77067,229944,Fungi
77068,229946,Fungi
77069,229950,Fungi
77070,229951,Fungi
77071,229952,Fungi
77072,229953,Fungi
77073,229954,Fungi
77074,229956,Fungi
77075,229959,Fungi
77076,229962,Fungi
77077,229963,Fungi
77078,229964,Fungi
77079,229973,Fungi
77080,229974,Fungi
77081,229986,Fungi
77082,229987,Fungi
77083,229988,Fungi
77084,229989,Fungi
77085,229990,Fungi
77086,229991,Fungi
77087,230010,Fungi
77088,230014,Fungi
77089,230015,Fungi
77090,230016,Fungi
77091,230021,Fungi
77092,230022,Fungi
77093,230032,Fungi
77094,230033,Fungi
77095,230039,Fungi
77096,230040,Fungi
77097,230041,Fungi
77098,230047,Fungi
77099,230052,Fungi
77100,230053,Fungi
77101,230054,Fungi
77102,230055,Fungi
77103,230056,Fungi
77104,230057,Fungi
77105,230058,Fungi
77106,230061,Fungi
77107,230062,Fungi
77108,230063,Fungi
77109,230067,Fungi
77110,230068,Fungi
77111,230069,Fungi
77112,230070,Fungi
77113,230085,Fungi
77114,230091,Fungi
77115,230092,Fungi
77116,230093,Fungi
77117,230107,Fungi
77118,230108,Fungi
77119,230111,Fungi
77120,230112,Fungi
77121,230113,Fungi
77122,230115,Fungi
77123,230128,Fungi
77124,230129,Fungi
77125,230130,Fungi
77126,230131,Fungi
77127,230132,Fungi
77128,230137,Fungi
77129,230138,Fungi
77130,230154,Fungi
77131,230155,Fungi
77132,230156,Fungi
77133,230157,Fungi
77134,230158,Fungi
77135,230160,Fungi
77136,230161,Fungi
77137,230162,Fungi
77138,230163,Fungi
77139,230164,Fungi
77140,230169,Fungi
77141,230170,Fungi
77142,230171,Fungi
77143,230174,Fungi
77144,230175,Fungi
77145,230176,Fungi
77146,230185,Fungi
77147,230186,Fungi
77148,230187,Fungi
77149,230204,Fungi
77150,230205,Fungi
77151,230206,Fungi
77152,230211,Fungi
77153,230215,Fungi
77154,230216,Fungi
77155,230230,Fungi
77156,230231,Fungi
77157,230237,Fungi
77158,230248,Fungi
77159,230250,Fungi
77160,230266,Fungi
77161,230267,Fungi
77162,230271,Fungi
77163,230272,Fungi
77164,230274,Fungi
77165,230275,Fungi
77166,230300,Fungi
77167,230301,Fungi
77168,230305,Fungi
77169,230306,Fungi
77170,230307,Fungi
77171,230308,Fungi
77172,230309,Fungi
77173,230314,Fungi
77174,230331,Fungi
77175,230332,Fungi
77176,230333,Fungi
77177,230342,Fungi
77178,230343,Fungi
77179,230344,Fungi
77180,230347,Fungi
77181,230348,Fungi
77182,230351,Fungi
77183,230352,Fungi
77184,230353,Fungi
77185,230354,Fungi
77186,230367,Fungi
77187,230368,Fungi
77188,230369,Fungi
77189,230377,Fungi
77190,230381,Fungi
77191,230383,Fungi
77192,230396,Fungi
77193,230397,Fungi
77194,230398,Fungi
77195,230411,Fungi
77196,230412,Fungi
77197,230417,Fungi
77198,230418,Fungi
77199,230419,Fungi
77200,230422,Fungi
77201,230425,Fungi
77202,230426,Fungi
77203,230427,Fungi
77204,230436,Fungi
77205,230437,Fungi
77206,230438,Fungi
77207,230439,Fungi
77208,230440,Fungi
77209,230443,Fungi
77210,230445,Fungi
77211,230446,Fungi
77212,230451,Fungi
77213,230459,Fungi
77214,230460,Fungi
77215,230461,Fungi
77216,230463,Fungi
77217,230465,Fungi
77218,230469,Fungi
77219,230470,Fungi
77220,230471,Fungi
77221,230472,Fungi
77222,230473,Fungi
77223,230478,Fungi
77224,230479,Fungi
77225,230480,Fungi
77226,230481,Fungi
77227,230487,Fungi
77228,230491,Fungi
77229,230492,Fungi
77230,230493,Fungi
77231,230494,Fungi
77232,230509,Fungi
77233,230511,Fungi
77234,230512,Fungi
77235,230519,Fungi
77236,230520,Fungi
77237,230521,Fungi
77238,230522,Fungi
77239,230534,Fungi
77240,230535,Fungi
77241,230548,Fungi
77242,230549,Fungi
77243,230550,Fungi
77244,230551,Fungi
77245,230555,Fungi
77246,230556,Fungi
77247,230557,Fungi
77248,230558,Fungi
77249,230559,Fungi
77250,230560,Fungi
77251,230561,Fungi
77252,230562,Fungi
77253,230563,Fungi
77254,230564,Fungi
77255,230577,Fungi
77256,230578,Fungi
77257,230588,Fungi
77258,230589,Fungi
77259,230590,Fungi
77260,230597,Fungi
77261,230598,Fungi
77262,230605,NotFungi
77263,230609,Fungi
77264,230610,Fungi
77265,230611,Fungi
